Area KmSq,Perimeter m,Latitude,Longitude,ID,Town,Tree Count,Ash,Atlantic white cedar,Basswood,Beech,Birch,Black gum/sweet gum,Cedar/juniper,Cherry,Chestnut,Dogwood,Elm,Fir,Hemlock,Hickory,Ironwood,Maple,Oak,Other hardwood,Pine,Poplar,Tulip poplar,Spruce,Sycamore,Tamarack,Walnut
92.728,38543.71098,43.08,-77.43,1193,Perinton,86,10,0,0,33,0,0,0,0,0,0,0,0,0,4,4,15,17,0,1,0,0,1,0,0,1
195.964,58803.43563,43.08,-77.25,1194,Pult T12,78,11,0,1,45,1,0,0,0,0,0,3,0,3,0,1,10,2,0,0,0,1,0,0,0,0
82.6672,36713.93302,43.09,-77.09,1195,T12 RI P_,108,11,0,5,46,0,0,0,0,0,0,5,0,2,8,4,19,4,0,0,0,0,0,1,2,1
99.5951,44349.13847,43.24,-77.06,1196,T14 RI P_,366,2,0,24,230,15,0,0,0,1,0,5,0,54,0,4,30,0,0,0,0,0,0,1,0,0
154.56,59777.2233,42.62,-76.96,1197,Ryckman_H,109,2,0,6,6,0,0,0,0,1,0,5,0,1,15,4,4,47,1,13,0,3,0,1,0,0
104.649,59104.08592,42.85,-77,1198,Geneva vi,75,2,0,3,23,0,0,0,0,0,0,2,0,2,3,1,9,21,0,4,1,3,0,0,1,0
98.803,46379.35219,43.02,-77,1199,Candga Ou,147,6,0,7,61,2,0,0,1,1,0,7,0,3,6,2,19,22,0,6,0,2,0,2,0,0
279.254,80579.86527,42.32,-77.79,1200,Pult T3_5,178,10,0,6,99,1,0,0,1,0,0,1,0,19,0,7,24,6,0,2,0,0,0,1,0,1
262.759,66565.16065,42.55,-77.14,1201,T6 RI_IIP,251,12,0,5,47,0,0,0,2,12,0,4,2,2,17,5,23,85,4,28,0,1,0,2,0,0
198.072,59647.33266,42.62,-77.36,1202,T7 R3_4 P,165,1,0,1,5,0,0,0,0,27,0,5,0,0,3,2,13,88,0,13,7,0,0,0,0,0
361.215,85912.04643,42.29,-77.09,1203,Pult T3_4,80,2,0,1,11,2,0,0,0,8,0,0,0,14,0,2,5,26,0,8,0,0,0,0,0,1
103.412,40694.16489,42.53,-77.54,1204,Pult T6 R,204,19,0,0,76,3,0,2,0,3,0,4,1,52,0,2,11,21,2,7,1,0,0,0,0,0
300.251,83173.32418,42.56,-77.69,1205,Pult T6_7,105,3,0,3,19,3,0,0,1,6,0,6,1,18,0,3,10,23,0,8,0,0,0,1,0,0
222.429,67246.50421,42.38,-77.67,1206,Pult T4_5,169,0,0,0,98,1,0,0,0,0,0,0,0,31,1,3,3,21,0,11,0,0,0,0,0,0
327.377,76102.73166,42.38,-77.53,1207,Pult T4_5,370,18,0,8,148,10,0,0,2,2,0,13,1,76,5,12,28,13,0,31,1,0,0,0,0,2
104.668,40929.33091,42.79,-75.62,1208,Lebanon,106,0,0,2,59,5,0,0,1,0,0,2,0,17,0,1,18,1,0,0,0,0,0,0,0,0
181.429,58382.46629,43.24,-77.25,1209,T14R2_3 P,493,9,0,26,232,24,0,0,0,0,0,24,0,121,0,0,51,0,0,0,0,0,0,2,4,0
154.425,54637.94078,43.16,-77.25,1210,T13R2_3 P,311,35,0,4,161,2,0,0,0,0,0,12,0,22,0,3,67,0,0,1,0,0,0,0,4,0
327.926,74444.73373,42.94,-77.56,1211,Pult T10_,58,5,0,6,11,0,0,0,0,0,0,1,0,0,5,2,7,19,0,0,0,1,0,0,1,0
167.438,84552.68188,42.65983,-70.83517,1212,Ipswich,609,2,1,0,38,43,0,0,0,0,0,3,0,121,26,7,41,237,4,81,4,0,0,1,0,0
229.197,68997.19915,42.78,-76.57,1213,Scipio,148,7,0,11,52,3,0,0,0,0,0,1,0,7,4,6,44,9,1,0,2,0,0,1,0,0
233.037,84650.79075,42.84,-76.68,1214,E_CayugRe,186,16,0,15,50,0,0,0,0,0,0,4,0,0,29,4,33,33,0,0,0,1,0,0,0,1
251.221,71565.04524,42.6,-76.52,1215,MiltonNY,140,6,0,9,29,1,0,0,1,0,0,2,0,1,9,7,38,27,0,7,2,0,0,0,0,1
250.556,71735.54576,42.63,-76.79,1216,Ovid,151,6,0,8,29,1,0,0,0,1,0,1,0,7,4,5,32,45,3,8,0,1,0,0,0,0
278.543,71766.21885,42.45,-76.56,1217,Ulysses,89,5,0,7,18,1,1,0,0,4,0,4,0,1,6,1,12,13,0,10,1,1,0,3,0,1
98.9287,69488.7315,42.81,-76.76,1218,W_CayugRe,127,6,0,10,41,0,0,0,0,0,0,0,0,0,3,5,23,37,0,0,2,0,0,0,0,0
206.397,65580.51488,41.55,-79.97,1219,Donation_,177,7,0,0,4,4,1,0,1,1,1,3,0,3,12,7,28,84,6,9,0,3,0,0,0,3
150.869,60862.23956,41.56,-79.86,1220,Plum_Coop,154,4,0,2,9,5,0,0,6,3,0,2,0,1,4,4,35,65,9,4,0,1,0,0,0,0
164.019,54576.12812,41.57,-79.68,1221,Cherry Tr,100,2,0,0,1,3,2,0,4,15,0,0,0,2,2,2,15,50,1,0,0,1,0,0,0,0
186.388,83538.47135,41.49,-79.7,1222,Oakland_C,155,0,0,0,0,1,2,0,3,22,0,0,0,0,3,2,10,106,4,2,0,0,0,0,0,0
101.14,51798.82008,41.43,-79.82,1223,Sugar Cre,102,0,0,0,1,1,1,0,0,5,0,0,0,1,10,2,6,68,4,1,0,0,0,1,0,1
146.847,65820.19495,41.38,-79.9,1224,French _,161,1,0,0,0,4,1,0,3,16,0,0,0,5,15,2,12,98,3,0,0,0,0,0,0,1
160.329,51790.03902,41.22,-79.92,1225,Irwin_Cli,96,1,0,0,1,1,2,0,4,16,2,0,0,1,2,0,10,51,1,2,0,2,0,0,0,0
110.439,51739.95597,41.31,-79.93,1226,Mineral_V,101,2,0,0,1,1,2,0,0,7,1,0,0,4,13,1,5,61,3,0,0,0,0,0,0,0
253.715,78185.62884,41.25,-79.74,1227,Richland_,183,1,0,1,1,1,5,0,5,12,1,0,0,10,13,2,17,100,4,8,0,1,0,1,0,0
182.55,66108.75487,41.37,-79.69,1228,Cranberry,74,0,0,1,1,1,0,0,1,9,0,0,0,3,7,1,2,46,2,0,0,0,0,0,0,0
174.901,62334.79585,40.02,-77.96,1229,Dublin_To,542,1,0,0,1,2,0,0,1,16,1,2,0,0,44,1,7,334,2,125,0,4,0,0,0,1
42.2495,32066.27522,40.27,-76.94,1230,E Pennsbo,94,0,0,0,0,2,1,0,0,7,1,0,0,0,25,2,0,49,5,0,0,0,0,1,0,1
125.648,68657.71022,41.52,-79.55,1231,Allegheny,84,0,0,2,1,2,0,0,3,8,0,0,0,3,3,2,6,46,4,4,0,0,0,0,0,0
144.352,55560.8019,41.52,-79.45,1232,Tionesta,84,2,0,0,1,1,1,0,0,11,0,1,0,5,3,1,6,41,1,8,0,1,0,0,0,1
90.6165,41070.25514,41.37,-79.44,1233,Washingto,143,2,0,0,0,1,0,0,1,21,0,0,0,0,4,0,9,75,1,29,0,0,0,0,0,0
171.522,61050.22458,41.24,-79.53,1234,Ashland_E,178,2,0,0,0,1,1,0,2,20,0,0,0,3,5,1,8,106,7,22,0,0,0,0,0,0
124.227,47181.43545,41.38,-79.55,1235,Dickenson,211,0,0,0,0,0,0,0,1,20,0,0,0,0,16,2,6,129,4,33,0,0,0,0,0,0
263.493,66497.4846,40.95,-76.38,1236,Yetter_Co,109,0,0,0,1,1,3,0,1,8,1,0,0,0,6,0,3,55,0,30,0,0,0,0,0,0
99.7983,49993.02118,41.06,-76.12,1237,Hollenbac,174,2,0,0,4,3,2,0,0,14,0,0,0,1,12,0,3,80,3,50,0,0,0,0,0,0
84.9462,40711.30769,41.1,-76,1238,Dorrance,99,5,0,0,0,0,1,0,0,5,0,0,0,2,7,0,5,51,0,22,0,1,0,0,0,0
65.3292,35731.0002,40.98,-76.16,1239,Black Cre,108,3,0,0,2,2,2,0,0,7,1,0,0,1,7,0,5,66,1,11,0,0,0,0,0,0
178.974,63040.08968,40.89,-76.19,1240,Union,83,2,0,0,1,2,1,0,1,1,4,0,0,7,3,0,6,34,0,20,0,1,0,0,0,0
139.106,51908.08227,40.95,-75.99,1241,Hazle,146,0,0,1,0,6,4,0,1,5,0,0,0,6,0,0,12,24,0,87,0,0,0,0,0,0
80.9766,45028.67378,41.23,-76.09,1242,Hunlock_P,163,2,0,1,0,6,2,0,1,14,0,0,0,1,12,0,5,99,0,15,0,4,0,0,0,1
113.307,54836.16383,41.13,-76.19,1243,Salem_Uni,118,3,0,0,3,4,0,0,0,10,0,0,0,4,9,2,5,55,2,15,0,2,0,0,0,4
148.442,58033.54643,41.02,-76.03,1244,Butler_Su,172,3,0,0,1,3,3,0,0,13,2,0,0,2,5,0,3,96,0,40,0,1,0,0,0,0
150.107,64744.00066,40.75,-76.28,1245,Butler_Ca,81,0,0,0,0,1,1,0,0,4,0,0,0,7,1,0,4,25,0,37,0,1,0,0,0,0
138.758,52594.37264,40.81,-76.15,1246,Mahanoy_W,47,1,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,9,0,23,0,2,1,0,0,0
114.536,46718.74787,40.85,-76.01,1247,Delano_Kl,68,0,0,1,0,3,2,0,0,12,0,0,0,2,2,0,3,12,0,29,0,2,0,0,0,0
155.68,54864.08018,40.74,-75.88,1248,West Penn,201,1,0,0,0,1,1,0,1,20,0,0,0,4,6,0,2,100,0,65,0,0,0,0,0,0
226.531,78911.10322,42.18,-79.92,1249,Hbr Ck_No,91,6,0,5,27,1,0,0,0,0,0,2,0,2,2,4,32,4,4,0,0,1,0,0,0,1
132.677,52956.70235,41.92,-79.69,1250,Concord_W,121,1,0,4,55,7,0,0,1,3,1,4,0,11,1,5,22,2,4,0,0,0,0,0,0,0
211.074,62546.55983,41.92,-80.45,1251,Springfie,107,6,0,4,32,0,0,0,0,2,0,2,0,5,6,4,31,4,3,4,0,3,0,0,0,1
198.321,65006.44916,42.01,-80.28,1252,Giard_Fai,95,8,0,5,25,0,0,0,0,1,0,5,0,14,4,3,25,0,1,2,0,2,0,0,0,0
290.704,78558.24146,41.9,-80.2,1253,Franklin_,129,8,0,2,59,0,0,0,1,1,0,3,0,12,0,2,33,0,3,1,0,1,0,3,0,0
199.743,57796.41564,42.08,-79.83,1254,Greenfiel,87,7,0,1,36,0,0,0,0,1,0,1,0,5,11,2,19,4,0,0,0,0,0,0,0,0
277.793,81248.39091,42.04,-80.05,1255,Summit_Gr,113,10,0,2,42,1,0,0,1,1,0,5,0,11,1,3,34,2,0,0,0,0,0,0,0,0
219.575,63469.82731,41.92,-79.96,1256,Waterford,181,5,0,5,52,2,0,0,3,3,0,9,0,25,1,10,46,9,2,6,0,1,0,1,0,1
173.48,54599.60941,41.93,-79.83,1257,Union_Ami,147,4,0,4,60,8,0,0,1,1,0,6,0,18,0,5,34,1,2,1,0,0,0,2,0,0
125.359,50662.90846,42.01,-79.69,1258,Donation,779,48,0,26,258,56,0,0,15,1,0,46,0,18,0,35,261,3,1,4,0,3,0,4,0,0
73.5398,35291.95959,40.15,-77.95,1259,Springfie,399,1,0,3,0,0,6,0,0,3,8,0,0,0,36,0,11,218,5,98,0,7,0,1,0,2
227.043,60421.39035,41.42,-80.43,1260,Greene_Su,185,8,0,1,16,0,0,0,6,16,8,2,0,0,17,8,16,79,1,6,0,1,0,0,0,0
154.209,49755.71934,41.42,-80.26,1261,Salem_San,245,5,0,1,16,19,4,0,5,14,19,7,0,1,18,9,45,62,9,6,0,3,0,1,0,1
192.948,55793.58961,41.42,-80.1,1262,Deer Ck_F,339,17,0,2,23,16,3,0,9,33,13,3,0,0,20,2,51,125,17,4,0,1,0,0,0,0
131.736,47594.46196,41.31,-80.06,1263,Sandy Lk_,85,4,0,0,5,1,0,0,0,8,2,3,0,0,8,2,6,38,7,1,0,0,0,0,0,0
152.584,51846.57792,41.17,-80.07,1264,Wolf Ck_P,287,13,0,3,27,6,2,0,7,12,6,8,0,3,7,18,63,96,8,3,0,3,0,0,2,0
132.126,52323.1938,41.17,-80.18,1265,Findley_S,221,7,0,2,6,6,3,0,3,9,4,4,0,0,11,6,27,117,6,2,0,7,0,0,0,1
177.908,54420.11775,41.2,-80.46,1266,Hickory_S,156,5,0,2,3,0,2,0,1,6,5,3,0,0,11,1,19,90,4,0,0,1,0,0,0,3
142.978,54498.10853,41.19,-80.31,1267,Lackawanw,236,7,0,3,3,2,2,0,5,11,7,10,0,0,10,1,28,136,10,0,0,1,0,0,0,0
197.707,57580.82108,41.31,-80.18,1268,Lake_Fair,187,10,0,3,12,4,2,0,4,7,9,1,0,1,5,9,29,73,10,3,0,5,0,0,0,0
260.149,71694.37198,41.31,-80.38,1269,Pymatunin,298,8,0,0,2,4,4,0,0,21,0,2,0,6,26,12,20,158,5,29,0,1,0,0,0,0
123.762,53307.61371,40.57,-77.06,1270,Liverpool,292,0,0,0,0,2,1,0,0,12,5,2,0,0,40,1,7,149,3,68,0,1,0,0,0,1
80.5674,43491.99442,40.57,-76.92,1271,Upper Pax,194,1,0,0,0,4,2,0,1,0,0,0,0,0,16,1,2,91,0,75,0,0,0,0,0,1
190.271,73289.58428,40.32,-77.59,1272,Tuscorora,630,3,0,1,0,6,2,0,1,77,10,1,0,1,63,1,5,369,19,62,0,9,0,0,0,0
69.4745,37636.32145,40.64,-80.2,1273,Economy_H,98,3,0,1,0,0,0,0,1,1,2,2,0,0,17,2,9,48,5,1,0,0,0,0,0,6
281.968,76912.34094,40.76,-80.43,1274,Beaver,78,0,0,2,1,0,0,0,0,4,3,0,0,0,11,1,3,50,3,0,0,0,0,0,0,0
164.599,63919.34328,40.74,-76.06,1275,Schyulkil,117,1,0,0,1,1,2,0,0,9,1,0,0,11,1,0,4,31,0,54,0,1,0,0,0,0
164.267,60737.81462,40.66,-76.02,1276,Brunswick,186,0,0,1,0,3,0,0,0,12,0,0,0,4,12,1,2,120,0,31,0,0,0,0,0,0
424.054,111840.7456,43.5797,-71.5838,1277,Sanborn_M,121,2,0,0,22,7,2,0,0,0,0,0,0,19,0,2,20,25,0,21,0,0,1,0,0,0
477.973,160365.0792,40.07,-74.5,1278,Keith_Law,259,0,0,0,0,0,2,0,0,1,0,0,0,0,17,0,11,45,43,140,0,0,0,0,0,0
756.502,125609.8738,39.97,-74.23,1279,Monmouth,114,0,0,0,1,0,2,0,0,4,0,0,0,0,7,0,5,63,1,30,0,1,0,0,0,0
705.392,133659.6159,40.19,-74.13,1280,Shrewsbur,357,4,0,0,0,0,2,0,0,4,0,0,0,0,8,0,4,147,32,155,0,1,0,0,0,0
180.51,73978.46088,40.92,-76.63,1281,Rush,196,1,0,2,1,0,0,0,0,20,3,0,0,1,13,1,6,113,0,35,0,0,0,0,0,0
99.4191,44797.74318,40.8,-76.44,1282,Mt. Carme,160,1,0,0,0,2,2,0,0,10,0,0,0,2,5,0,8,70,0,59,0,1,0,0,0,0
56.9932,30962.40699,40.85,-76.55,1283,Rapho,249,2,0,0,1,1,3,0,0,15,2,0,0,4,10,0,9,147,0,53,0,2,0,0,0,0
170.507,55017.57733,40.76,-76.57,1284,Coal_Came,295,1,0,0,0,2,4,0,0,14,0,0,0,0,20,0,9,189,1,54,0,1,0,0,0,0
119.368,43997.79339,40.44,-77.35,1285,Saville,240,3,0,0,4,0,3,0,0,21,3,2,0,3,24,1,6,135,2,25,0,5,0,0,0,3
88.0245,38185.90474,40.34,-77.17,1286,Carroll,415,0,0,0,0,0,3,0,0,30,4,0,0,0,53,1,10,218,1,92,0,2,0,1,0,0
80.1021,38140.71619,40.42,-77.2,1287,Centre,232,0,0,0,0,0,2,0,0,14,0,1,0,0,21,1,4,163,1,23,0,2,0,0,0,0
162.492,55524.45682,44.33,-69.04,1288,Northport,199,9,0,0,18,36,0,1,1,0,0,0,12,45,0,0,15,4,2,12,0,0,44,0,0,0
76.9819,37087.59881,44.518,-69.215,1289,Knox,76,2,0,0,22,6,0,1,0,0,0,1,2,21,0,0,9,0,0,5,0,0,7,0,0,0
112.049,45450.15778,44.44,-69.28,1290,Montville,235,5,0,0,71,27,0,2,1,0,0,1,1,45,0,1,35,2,2,6,1,0,35,0,0,0
138.402,132381.9798,44.0277,-69.2199,1291,St. Georg,58,1,0,0,1,6,0,0,0,0,0,0,7,2,0,0,3,11,0,5,0,0,22,0,0,0
186.067,155017.2634,44.46,-68.75,1292,Penobscot,93,4,0,0,0,15,0,5,0,0,0,0,4,10,0,2,7,9,0,8,3,0,26,0,0,0
94.2684,48127.64745,40.07,-76.93,1293,Warringto,850,11,0,0,1,3,12,0,1,22,9,9,0,0,201,1,7,539,1,3,0,24,0,1,0,5
238.365,71498.55414,44.26,-69.76,1294,Hallowell,96,3,0,2,23,8,0,0,1,0,0,1,0,18,0,0,6,21,0,9,1,0,3,0,0,0
529.66,90506.72259,44.61,-69.63,1295,Watervill,51,4,0,1,5,7,0,1,1,0,0,0,0,13,0,0,4,5,0,3,0,0,6,0,0,1
372.454,93081.21412,44.75,-69.71,1296,Skowhegan,94,0,0,8,12,8,0,2,0,0,0,5,1,25,0,0,8,5,0,4,5,0,7,0,0,4
145.316,52275.81478,44.83,-69.8,1297,T1R1 _Mad,93,3,0,2,22,5,0,1,0,0,0,2,2,19,0,1,18,0,0,4,0,0,14,0,0,0
255.232,65259.97033,42.63,-77.95,1298,Gardo Res,248,15,0,12,64,2,0,0,0,18,0,5,0,8,4,7,30,66,4,11,2,0,0,0,0,0
377.68,77764.83536,42.43,-77.93,1299,Morris_Su,234,9,0,9,135,2,0,0,2,4,0,1,0,4,0,5,48,8,2,2,2,0,0,0,0,1
418.904,82000.81738,42.09,-77.96,1300,Morris_St,139,6,0,2,57,0,0,0,0,3,0,4,0,16,1,2,27,6,2,12,0,0,0,0,0,1
176.126,75392.34995,42.85,-77.84,1301,Morris_Ri,301,14,0,13,55,1,0,1,0,0,0,42,0,0,14,6,52,82,2,3,1,2,0,4,0,9
123.701,51755.81452,42.93,-78.03,1302,Craigie T,708,85,0,4,498,0,0,1,0,0,0,4,0,1,0,0,115,0,0,0,0,0,0,0,0,0
206.438,70845.54852,42.84,-77.95,1303,Morris_Me,121,6,0,7,83,0,0,0,0,0,0,5,0,0,0,1,18,0,0,0,0,1,0,0,0,0
281.413,68222.98372,44.234,-75.6145,1304,Antwerp _,161,7,0,4,74,11,0,0,0,0,0,6,0,15,0,1,33,1,0,0,1,0,4,0,4,0
824.043,136870.096,44.77,-74.95,1305,East 3 of,93,2,0,0,45,5,0,5,0,0,0,2,0,7,0,0,20,0,0,1,0,0,6,0,0,0
767.286,126000.6088,44.95,-74.71,1306,St Regis,116,6,0,6,34,5,0,4,0,0,0,4,2,19,1,0,12,4,0,2,1,0,13,0,3,0
629.131,108130.9417,44.63,-74.72,1307,north GL_,68,2,0,0,35,6,0,1,0,0,0,2,0,7,0,1,8,1,0,0,0,0,3,0,2,0
756.077,122260.7726,44.16,-74.88,1308,South of,165,5,0,0,56,14,0,1,1,0,0,0,7,10,0,0,13,0,0,3,0,0,37,0,18,0
138.758,66642.16168,43.77,-73.98,1309,T_C _25 _,84,1,0,0,30,17,0,0,0,0,0,1,1,12,0,0,2,0,1,3,0,0,16,0,0,0
148.874,62230.8866,42.61,-74.63,1310,Skinner v,136,3,0,3,67,3,0,0,3,0,0,2,2,17,0,3,28,1,0,2,1,0,1,0,0,0
214.604,64568.72855,42.62,-75.27,1311,Hillingto,66,0,0,0,30,4,0,0,0,1,0,1,0,9,0,4,12,0,0,2,0,0,1,1,0,1
45.2377,61040.21343,42.61,-74.91,1312,Oahout Lo,103,1,0,2,47,8,0,0,0,1,0,2,0,20,0,3,12,2,0,4,0,0,0,0,0,1
324.083,94114.04891,42.51,-75.1,1313,Otsego Pa,244,2,0,5,103,20,0,0,1,12,0,2,0,18,2,6,48,12,0,8,1,0,0,1,0,3
105.245,42310.33942,42.65,-75.01,1314,Hartwick,57,2,0,2,31,5,0,0,0,0,0,1,0,3,0,1,10,0,1,1,0,0,0,0,0,0
149.571,60603.76761,42.83,-74.39,1315,Corry's P,303,11,0,11,146,5,0,0,4,0,0,3,0,78,0,1,32,8,1,0,3,0,0,0,0,0
574.828,118773.9939,44.41,-75.49,1316,Dekalb _,136,7,0,4,35,12,0,0,0,0,0,2,0,20,0,1,20,1,0,2,1,0,30,0,0,1
458.632,88697.7996,44.48,-75.72,1317,Hague _ S,104,7,0,2,10,20,0,4,0,0,0,1,0,10,0,0,11,12,1,18,7,0,0,0,1,0
163.458,65872.98144,42.73,-74.97,1318,Croghan p,164,5,0,5,90,6,0,0,0,1,0,2,0,14,0,3,31,1,0,5,0,0,0,0,0,1
240.785,70559.15205,42.64,-75.15,1319,West Crog,133,1,0,5,68,4,0,0,0,0,0,6,0,15,0,7,26,0,0,1,0,0,0,0,0,0
147.397,57840.87975,44.64,-68.75,1320,Bucktown,73,1,0,0,4,16,0,15,0,0,0,0,0,12,0,0,1,6,0,6,6,0,6,0,0,0
97.3149,39647.00054,44.81,-68.91,1321,Herman _T,68,1,0,0,15,10,0,5,0,0,0,0,3,6,0,0,15,3,0,5,4,0,1,0,0,0
98.3462,41225.93646,44.83,-68.78,1322,Conduskae,125,2,0,3,4,22,0,7,0,0,0,2,10,23,0,0,6,17,0,10,10,0,9,0,0,0
176.5,57051.05569,44.91,-68.71,1323,Colburnto,294,11,0,0,31,26,0,52,0,0,0,9,5,69,0,0,51,8,6,7,1,0,18,0,0,0
97.4764,38989.5182,44.61,-69.05,1324,Lee Plt _,85,3,0,4,14,23,0,2,0,0,0,1,1,21,0,0,6,1,1,0,0,0,8,0,0,0
51.621,30043.40315,45.97,-67.98,1325,TA R2 WEL,109,4,0,0,12,18,0,16,0,0,0,0,16,8,0,2,6,0,1,2,0,0,24,0,0,0
115.713,43801.74206,45.471,-68.345,1326,Winn _T4R,136,4,0,2,28,11,0,20,0,0,0,0,4,23,0,0,16,1,0,2,0,0,25,0,0,0
130.616,46083.13581,45.43313,-67.92417,1327,Kossuth _,296,2,0,0,80,37,0,23,0,0,0,2,6,13,0,0,26,0,1,6,1,0,84,0,15,0
111.673,42725.62248,45.3563,-67.63225,1328,Waite _T2,122,4,0,0,33,23,0,16,0,0,0,0,3,19,0,0,4,0,0,1,0,0,19,0,0,0
147.365,51418.92511,45.2324,-68.3828,1329,Burlingto,169,4,0,0,67,17,0,6,0,0,0,0,4,43,0,0,8,0,3,5,0,0,12,0,0,0
258.398,76909.69179,45.9,-67.85,1330,Cary_Ami,614,13,0,5,103,60,0,67,0,0,0,0,85,56,0,5,47,0,11,3,1,0,148,0,10,0
370.106,81624.94933,45.71,-68.07,1331,Reed_ Gle,135,1,0,2,26,14,0,13,0,0,0,0,11,17,0,0,13,0,0,3,0,0,34,0,1,0
221.249,64297.62382,45.3478,-68.142,1332,Lakeville,71,0,0,0,20,3,0,9,0,0,0,0,0,11,0,0,8,0,1,5,1,0,12,0,1,0
210.009,63558.19583,45.53823,-68.3705,1333,Ind. Twps,63,0,0,0,12,8,0,7,0,0,0,0,1,6,0,0,9,1,2,3,0,0,14,0,0,0
160.063,52259.7251,45.17,-68.72,1334,Edinburg,260,12,0,2,22,41,0,12,0,0,0,0,7,37,0,0,28,11,14,29,4,0,41,0,0,0
300.2,89419.29036,45.08,-68.58,1335,1_3 EPR _,104,1,0,0,22,10,0,8,0,0,0,1,2,15,0,0,7,4,11,4,3,0,16,0,0,0
167.811,60814.35768,45.23,-68.51,1336,Lowell _,294,4,0,0,78,24,0,34,0,0,0,0,8,70,0,0,32,0,16,4,0,0,24,0,0,0
171.799,59959.53117,44.75,-68.75,1337,Orrington,81,1,0,0,13,13,0,5,0,0,0,0,2,20,0,0,7,1,2,12,3,0,2,0,0,0
187.026,60178.01203,44.85,-68.61,1338,Eddington,63,6,0,0,3,8,0,3,0,0,0,0,5,15,0,0,2,4,0,9,5,0,3,0,0,0
167.405,53594.6352,44.63,-68.9,1339,Frankfort,232,5,0,1,21,70,0,2,0,0,0,0,6,29,0,0,21,7,6,13,3,0,48,0,0,0
150.992,55965.11543,44.73,-68.93,1340,Hampden _,240,5,0,4,28,31,0,8,2,0,0,5,21,61,0,0,27,3,3,17,4,0,21,0,0,0
358.134,78162.53287,45.18,-69.15,1341,Dover_Fox,53,0,0,0,15,12,0,7,0,0,0,0,0,11,0,1,4,0,0,1,0,0,2,0,0,0
614.72,120509.1649,45.01,-69.09,1342,NW Penobs,67,1,0,0,19,6,0,2,0,0,0,1,10,10,0,0,5,5,0,0,0,0,8,0,0,0
297.714,79594.145,44.81,-69.32,1343,Detroit v,112,5,0,0,21,11,0,14,0,0,0,1,1,28,0,0,10,2,0,2,0,0,17,0,0,0
197.32,65942.40772,44.6,-69.2,1344,Jackson _,114,0,0,5,38,9,0,1,0,0,0,1,1,23,0,0,18,0,0,1,0,0,17,0,0,0
148.888,79027.89205,44.57,-68.69,1345,Orland co,156,1,0,1,43,15,0,1,0,0,0,0,5,24,0,1,8,4,1,19,2,0,31,0,0,0
378.819,103341.5998,45.24,-69.48,1346,SW Piscat,51,1,0,1,8,4,0,3,0,0,0,3,3,13,0,1,7,0,0,1,1,0,5,0,0,0
321.19,87650.6384,45.29,-68.96,1347,Medford_M,132,0,0,0,32,20,0,10,0,0,0,2,5,33,0,0,7,2,1,1,1,0,18,0,0,0
59.2344,31272.87905,43.95,-72.3,1348,Vershire,229,1,0,2,122,3,0,0,0,0,0,2,2,34,0,1,46,2,0,0,0,0,14,0,0,0
275.685,73379.1307,40.75,-77.49,1349,Armagh,302,2,0,1,0,5,4,0,0,25,5,2,0,4,22,3,10,132,3,84,0,0,0,0,0,0
143.056,52997.37765,40.83,-77.13,1350,Centre_Ad,188,1,0,0,0,3,3,0,0,13,2,1,0,2,11,4,19,95,5,29,0,0,0,0,0,0
114.407,43378.33025,40.78,-77.29,1351,Spring_W,129,0,0,0,0,0,3,0,0,9,7,1,0,1,3,0,2,81,3,19,0,0,0,0,0,0
122.937,44394.99909,44.26,-74.34,1352,Macomb GL,72,0,0,0,22,10,0,5,0,0,0,0,0,13,0,0,8,0,0,3,0,0,9,0,2,0
138.726,47825.6797,44.54,-74.38,1353,Macomb GL,89,0,0,0,24,9,0,2,0,0,0,0,9,3,0,0,15,0,0,0,0,0,24,0,3,0
91.3095,38260.86771,43.43,-75.77,1354,Scriba _4,172,12,0,5,68,10,0,0,0,0,0,3,0,26,0,2,37,0,0,0,0,0,9,0,0,0
283.868,83825.17847,42.99,-75.71,1355,New Peter,343,10,0,12,140,29,0,8,0,0,0,10,1,40,1,10,76,0,1,4,1,0,0,0,0,0
253.831,63868.41112,42.49,-75.97,1356,Cincinnat,27,1,0,1,20,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
128.96,47041.10847,42.4,-75.81,1357,Chenango,109,2,0,0,58,7,0,0,0,0,0,0,0,29,0,0,12,0,0,1,0,0,0,0,0,0
71.7172,40194.56353,42.32,-75.84,1358,Chenan Tr,52,3,0,1,21,2,0,0,0,2,0,5,0,3,2,1,5,3,1,1,2,0,0,0,0,0
105.269,46749.85592,42.41,-75.69,1359,Chenan Tr,36,1,0,0,17,1,0,0,0,1,0,0,0,3,0,2,4,6,1,0,0,0,0,0,0,0
155.599,51543.42851,42.49,-76.79,1360,Hector jo,116,1,0,1,13,0,0,0,0,10,0,2,0,7,2,4,9,40,0,22,2,0,0,2,0,1
234.991,62590.26961,42.05,-76.67,1361,Chemung,297,14,0,2,5,1,0,0,0,8,0,24,0,16,10,6,40,77,7,50,1,0,0,26,0,10
555.988,94545.66709,42.27,-76.82,1362,Watkins _,124,3,0,4,25,6,0,0,0,3,0,1,0,3,0,4,17,38,2,17,0,0,0,1,0,0
